[12/23 03:42:49] d2.data.datasets.coco INFO: Loading ../synth-split/annotations/train_coco.json takes 5.34 seconds.
[12/23 03:42:49] d2.data.datasets.coco WARNING: 
Category ids in annotations are not in [1, #categories]! We'll apply a mapping for you.

[12/23 03:42:49] d2.data.datasets.coco INFO: Loaded 8953 images in COCO format from ../synth-split/annotations/train_coco.json
[12/23 03:42:50] d2.data.build INFO: Removed 0 images with no usable annotations. 8953 images left.
[12/23 03:42:51] d2.data.build INFO: Distribution of instances among all 20 categories:
[36m|   category    | #instances   |   category    | #instances   |   category    | #instances   |
|:-------------:|:-------------|:-------------:|:-------------|:-------------:|:-------------|
| power supply  | 3448         | oscilloscope  | 3492         | welder stat.. | 3314         |
| electric sc.. | 1868         |  screwdriver  | 1806         |    pliers     | 3616         |
| welder prob.. | 1821         | oscilloscop.. | 1758         | low voltage.. | 1968         |
| high voltag.. | 1896         |   register    | 1898         | electric sc.. | 1700         |
| working area  | 3817         |  welder base  | 3252         |    socket     | 11956        |
| left red bu.. | 611          | left green .. | 610          | right red b.. | 610          |
| right green.. | 609          |     hand      | 14191        |               |              |
|     total     | 64241        |               |              |               |              |[0m
[12/23 03:42:51] d2.data.build INFO: Using training sampler TrainingSampler
[12/23 03:42:51] d2.data.common INFO: Serializing 8953 elements to byte tensors and concatenating them all ...
[12/23 03:42:52] d2.data.common INFO: Serialized dataset takes 91.63 MiB
[12/23 03:42:52] detectron2 INFO: Starting training from iteration 0
[12/23 03:43:19] d2.utils.events INFO:  iter: 20  total_loss: 1189  loss_cls: 2.899  loss_box_reg: 0.6287  loss_mask: 0.6932  loss_rpn_cls: 0.1085  loss_rpn_loc: 0.0465  loss_cs_multi: 0.6909  loss_cs_eff: 0.6845  loss_cs_res: 0.7002  loss_classification_hand_lr: 0.7065  loss_regression_dxdymagn: 0.1958  loss_depth: 1180  loss_classification_gloves: 0.711  lr: 2.098e-05  max_mem: 18623M
[12/23 03:48:24] d2.utils.events INFO:  eta: 1 day, 10:32:11  iter: 240  total_loss: 23.29  loss_cls: 0.5318  loss_box_reg: 0.5283  loss_mask: 0.659  loss_rpn_cls: 0.02884  loss_rpn_loc: 0.03619  loss_cs_multi: 0.6037  loss_cs_eff: 0.6356  loss_cs_res: 0.6261  loss_classification_hand_lr: 0.2623  loss_regression_dxdymagn: 0.1425  loss_depth: 19.36  loss_classification_gloves: 0.0497  lr: 0.00024076  max_mem: 18623M
[12/23 03:48:55] d2.utils.events INFO:  eta: 1 day, 9:40:51  iter: 260  total_loss: 20.37  loss_cls: 0.5027  loss_box_reg: 0.5284  loss_mask: 0.6535  loss_rpn_cls: 0.02838  loss_rpn_loc: 0.03963  loss_cs_multi: 0.5725  loss_cs_eff: 0.5725  loss_cs_res: 0.5289  loss_classification_hand_lr: 0.214  loss_regression_dxdymagn: 0.1338  loss_depth: 16.46  loss_classification_gloves: 0.03713  lr: 0.00026074  max_mem: 18623M
[12/23 03:49:27] d2.utils.events INFO:  eta: 1 day, 11:03:34  iter: 280  total_loss: 17.68  loss_cls: 0.4046  loss_box_reg: 0.41  loss_mask: 0.6491  loss_rpn_cls: 0.03679  loss_rpn_loc: 0.04976  loss_cs_multi: 0.5102  loss_cs_eff: 0.562  loss_cs_res: 0.4587  loss_classification_hand_lr: 0.1323  loss_regression_dxdymagn: 0.1367  loss_depth: 14.18  loss_classification_gloves: 0.009236  lr: 0.00028072  max_mem: 18623M
[12/23 03:50:00] d2.utils.events INFO:  eta: 1 day, 13:10:14  iter: 300  total_loss: 17.88  loss_cls: 0.4469  loss_box_reg: 0.4724  loss_mask: 0.6505  loss_rpn_cls: 0.02668  loss_rpn_loc: 0.05718  loss_cs_multi: 0.4399  loss_cs_eff: 0.5111  loss_cs_res: 0.4124  loss_classification_hand_lr: 0.07504  loss_regression_dxdymagn: 0.1661  loss_depth: 14.8  loss_classification_gloves: 0.007864  lr: 0.0003007  max_mem: 18623M
[12/23 03:50:32] d2.utils.events INFO:  eta: 1 day, 11:26:41  iter: 320  total_loss: 16.03  loss_cls: 0.3649  loss_box_reg: 0.42  loss_mask: 0.6422  loss_rpn_cls: 0.02616  loss_rpn_loc: 0.03234  loss_cs_multi: 0.4621  loss_cs_eff: 0.569  loss_cs_res: 0.335  loss_classification_hand_lr: 0.07891  loss_regression_dxdymagn: 0.1079  loss_depth: 13.16  loss_classification_gloves: 0.01084  lr: 0.00032068  max_mem: 18623M
[12/23 03:51:05] d2.utils.events INFO:  eta: 1 day, 12:05:28  iter: 340  total_loss: 16.56  loss_cls: 0.352  loss_box_reg: 0.3723  loss_mask: 0.647  loss_rpn_cls: 0.03103  loss_rpn_loc: 0.04978  loss_cs_multi: 0.4777  loss_cs_eff: 0.5092  loss_cs_res: 0.315  loss_classification_hand_lr: 0.07756  loss_regression_dxdymagn: 0.08699  loss_depth: 13.23  loss_classification_gloves: 0.01653  lr: 0.00034066  max_mem: 18623M
[12/23 03:51:37] d2.utils.events INFO:  eta: 1 day, 12:09:02  iter: 360  total_loss: 16.25  loss_cls: 0.3815  loss_box_reg: 0.4317  loss_mask: 0.6363  loss_rpn_cls: 0.03046  loss_rpn_loc: 0.03268  loss_cs_multi: 0.4964  loss_cs_eff: 0.5209  loss_cs_res: 0.4256  loss_classification_hand_lr: 0.09185  loss_regression_dxdymagn: 0.1053  loss_depth: 12.79  loss_classification_gloves: 0.0126  lr: 0.00036064  max_mem: 18623M
[12/23 03:52:09] d2.utils.events INFO:  eta: 1 day, 11:14:06  iter: 380  total_loss: 16.69  loss_cls: 0.3967  loss_box_reg: 0.429  loss_mask: 0.6333  loss_rpn_cls: 0.02652  loss_rpn_loc: 0.03485  loss_cs_multi: 0.4354  loss_cs_eff: 0.4981  loss_cs_res: 0.3991  loss_classification_hand_lr: 0.06141  loss_regression_dxdymagn: 0.0779  loss_depth: 13.55  loss_classification_gloves: 0.01414  lr: 0.00038062  max_mem: 18623M
[12/23 03:52:42] d2.utils.events INFO:  eta: 1 day, 11:52:10  iter: 400  total_loss: 18.54  loss_cls: 0.3847  loss_box_reg: 0.4198  loss_mask: 0.635  loss_rpn_cls: 0.0449  loss_rpn_loc: 0.05092  loss_cs_multi: 0.5932  loss_cs_eff: 0.6314  loss_cs_res: 0.506  loss_classification_hand_lr: 0.05045  loss_regression_dxdymagn: 0.09452  loss_depth: 14.58  loss_classification_gloves: 0.009993  lr: 0.0004006  max_mem: 18623M
[12/23 03:53:15] d2.utils.events INFO:  eta: 1 day, 12:19:34  iter: 420  total_loss: 15.04  loss_cls: 0.3562  loss_box_reg: 0.3787  loss_mask: 0.6348  loss_rpn_cls: 0.0263  loss_rpn_loc: 0.05049  loss_cs_multi: 0.5086  loss_cs_eff: 0.5525  loss_cs_res: 0.4102  loss_classification_hand_lr: 0.04551  loss_regression_dxdymagn: 0.111  loss_depth: 12.07  loss_classification_gloves: 0.008907  lr: 0.00042058  max_mem: 18623M
[12/23 03:53:48] d2.utils.events INFO:  eta: 1 day, 13:10:00  iter: 440  total_loss: 15.57  loss_cls: 0.3162  loss_box_reg: 0.3509  loss_mask: 0.6282  loss_rpn_cls: 0.02619  loss_rpn_loc: 0.04202  loss_cs_multi: 0.496  loss_cs_eff: 0.5443  loss_cs_res: 0.3666  loss_classification_hand_lr: 0.1256  loss_regression_dxdymagn: 0.07624  loss_depth: 12.18  loss_classification_gloves: 0.009068  lr: 0.00044056  max_mem: 18623M
[12/23 03:54:22] d2.utils.events INFO:  eta: 1 day, 13:15:54  iter: 460  total_loss: 13.61  loss_cls: 0.339  loss_box_reg: 0.3565  loss_mask: 0.6347  loss_rpn_cls: 0.01819  loss_rpn_loc: 0.03157  loss_cs_multi: 0.4053  loss_cs_eff: 0.5002  loss_cs_res: 0.3156  loss_classification_hand_lr: 0.07218  loss_regression_dxdymagn: 0.1224  loss_depth: 11.11  loss_classification_gloves: 0.007703  lr: 0.00046054  max_mem: 18667M
[12/23 03:54:56] d2.utils.events INFO:  eta: 1 day, 13:32:03  iter: 480  total_loss: 14  loss_cls: 0.3054  loss_box_reg: 0.3316  loss_mask: 0.618  loss_rpn_cls: 0.02121  loss_rpn_loc: 0.03988  loss_cs_multi: 0.4246  loss_cs_eff: 0.5665  loss_cs_res: 0.2833  loss_classification_hand_lr: 0.01874  loss_regression_dxdymagn: 0.07185  loss_depth: 11.18  loss_classification_gloves: 0.004573  lr: 0.00048052  max_mem: 19194M
[12/23 03:55:28] d2.utils.events INFO:  eta: 1 day, 11:37:25  iter: 500  total_loss: 14.52  loss_cls: 0.3158  loss_box_reg: 0.3522  loss_mask: 0.6206  loss_rpn_cls: 0.01391  loss_rpn_loc: 0.03087  loss_cs_multi: 0.4901  loss_cs_eff: 0.531  loss_cs_res: 0.3581  loss_classification_hand_lr: 0.05311  loss_regression_dxdymagn: 0.09706  loss_depth: 10.85  loss_classification_gloves: 0.0209  lr: 0.0005005  max_mem: 19194M
[12/23 03:56:01] d2.utils.events INFO:  eta: 1 day, 12:24:48  iter: 520  total_loss: 12.65  loss_cls: 0.3132  loss_box_reg: 0.331  loss_mask: 0.6063  loss_rpn_cls: 0.01618  loss_rpn_loc: 0.03712  loss_cs_multi: 0.3778  loss_cs_eff: 0.4945  loss_cs_res: 0.2919  loss_classification_hand_lr: 0.1065  loss_regression_dxdymagn: 0.09806  loss_depth: 9.73  loss_classification_gloves: 0.008664  lr: 0.00052048  max_mem: 19194M
[12/23 03:56:34] d2.utils.events INFO:  eta: 1 day, 11:37:41  iter: 540  total_loss: 14.64  loss_cls: 0.3058  loss_box_reg: 0.3308  loss_mask: 0.619  loss_rpn_cls: 0.01836  loss_rpn_loc: 0.03085  loss_cs_multi: 0.4529  loss_cs_eff: 0.4816  loss_cs_res: 0.4086  loss_classification_hand_lr: 0.07461  loss_regression_dxdymagn: 0.1048  loss_depth: 11.85  loss_classification_gloves: 0.009115  lr: 0.00054046  max_mem: 19194M
[12/23 03:57:06] d2.utils.events INFO:  eta: 1 day, 11:48:25  iter: 560  total_loss: 14.35  loss_cls: 0.2541  loss_box_reg: 0.2883  loss_mask: 0.6072  loss_rpn_cls: 0.01471  loss_rpn_loc: 0.03039  loss_cs_multi: 0.4675  loss_cs_eff: 0.5141  loss_cs_res: 0.3354  loss_classification_hand_lr: 0.02845  loss_regression_dxdymagn: 0.09081  loss_depth: 11.57  loss_classification_gloves: 0.008399  lr: 0.00056044  max_mem: 19194M
[12/23 03:57:39] d2.utils.events INFO:  eta: 1 day, 11:58:12  iter: 580  total_loss: 12.97  loss_cls: 0.2652  loss_box_reg: 0.2952  loss_mask: 0.6088  loss_rpn_cls: 0.01899  loss_rpn_loc: 0.03695  loss_cs_multi: 0.3907  loss_cs_eff: 0.4682  loss_cs_res: 0.3402  loss_classification_hand_lr: 0.02796  loss_regression_dxdymagn: 0.1073  loss_depth: 9.781  loss_classification_gloves: 0.005579  lr: 0.00058042  max_mem: 19194M
[12/23 03:58:11] d2.utils.events INFO:  eta: 1 day, 11:25:50  iter: 600  total_loss: 12.31  loss_cls: 0.2547  loss_box_reg: 0.2817  loss_mask: 0.5995  loss_rpn_cls: 0.03585  loss_rpn_loc: 0.03867  loss_cs_multi: 0.4539  loss_cs_eff: 0.5613  loss_cs_res: 0.3324  loss_classification_hand_lr: 0.03283  loss_regression_dxdymagn: 0.08968  loss_depth: 9.841  loss_classification_gloves: 0.006845  lr: 0.0006004  max_mem: 19194M
[12/23 03:58:43] d2.utils.events INFO:  eta: 1 day, 11:57:06  iter: 620  total_loss: 12.57  loss_cls: 0.2327  loss_box_reg: 0.27  loss_mask: 0.5874  loss_rpn_cls: 0.01713  loss_rpn_loc: 0.0305  loss_cs_multi: 0.495  loss_cs_eff: 0.5899  loss_cs_res: 0.4148  loss_classification_hand_lr: 0.03347  loss_regression_dxdymagn: 0.07602  loss_depth: 9.637  loss_classification_gloves: 0.004271  lr: 0.00062038  max_mem: 19194M
[12/23 03:59:15] d2.utils.events INFO:  eta: 1 day, 10:26:57  iter: 640  total_loss: 12.51  loss_cls: 0.2435  loss_box_reg: 0.2691  loss_mask: 0.5806  loss_rpn_cls: 0.02135  loss_rpn_loc: 0.03885  loss_cs_multi: 0.4205  loss_cs_eff: 0.4906  loss_cs_res: 0.3478  loss_classification_hand_lr: 0.07289  loss_regression_dxdymagn: 0.09844  loss_depth: 9.894  loss_classification_gloves: 0.01134  lr: 0.00064036  max_mem: 19194M
[12/23 03:59:47] d2.utils.events INFO:  eta: 1 day, 12:07:22  iter: 660  total_loss: 12.09  loss_cls: 0.296  loss_box_reg: 0.3146  loss_mask: 0.5866  loss_rpn_cls: 0.02056  loss_rpn_loc: 0.03339  loss_cs_multi: 0.3796  loss_cs_eff: 0.4857  loss_cs_res: 0.2281  loss_classification_hand_lr: 0.03198  loss_regression_dxdymagn: 0.06805  loss_depth: 9.459  loss_classification_gloves: 0.007721  lr: 0.00066034  max_mem: 19194M
[12/23 04:00:21] d2.utils.events INFO:  eta: 1 day, 12:53:02  iter: 680  total_loss: 13.6  loss_cls: 0.2442  loss_box_reg: 0.2756  loss_mask: 0.5636  loss_rpn_cls: 0.01459  loss_rpn_loc: 0.03034  loss_cs_multi: 0.4123  loss_cs_eff: 0.5176  loss_cs_res: 0.2812  loss_classification_hand_lr: 0.06503  loss_regression_dxdymagn: 0.08399  loss_depth: 10.6  loss_classification_gloves: 0.00678  lr: 0.00068032  max_mem: 19194M
[12/23 04:00:54] d2.utils.events INFO:  eta: 1 day, 12:41:56  iter: 700  total_loss: 10.94  loss_cls: 0.2215  loss_box_reg: 0.2517  loss_mask: 0.5425  loss_rpn_cls: 0.01499  loss_rpn_loc: 0.03127  loss_cs_multi: 0.3802  loss_cs_eff: 0.4086  loss_cs_res: 0.3015  loss_classification_hand_lr: 0.02188  loss_regression_dxdymagn: 0.09557  loss_depth: 8.518  loss_classification_gloves: 0.008752  lr: 0.0007003  max_mem: 19194M
[12/23 04:01:28] d2.utils.events INFO:  eta: 1 day, 12:42:58  iter: 720  total_loss: 11.38  loss_cls: 0.2472  loss_box_reg: 0.2725  loss_mask: 0.5395  loss_rpn_cls: 0.01144  loss_rpn_loc: 0.02296  loss_cs_multi: 0.3792  loss_cs_eff: 0.4916  loss_cs_res: 0.2706  loss_classification_hand_lr: 0.01606  loss_regression_dxdymagn: 0.07249  loss_depth: 8.908  loss_classification_gloves: 0.001626  lr: 0.00072028  max_mem: 19194M
[12/23 04:02:00] d2.utils.events INFO:  eta: 1 day, 11:51:36  iter: 740  total_loss: 11.14  loss_cls: 0.1794  loss_box_reg: 0.2435  loss_mask: 0.5225  loss_rpn_cls: 0.01197  loss_rpn_loc: 0.02615  loss_cs_multi: 0.3983  loss_cs_eff: 0.5558  loss_cs_res: 0.2764  loss_classification_hand_lr: 0.0272  loss_regression_dxdymagn: 0.07459  loss_depth: 8.686  loss_classification_gloves: 0.0008134  lr: 0.00074026  max_mem: 19194M
[12/23 04:02:32] d2.utils.events INFO:  eta: 1 day, 11:39:35  iter: 760  total_loss: 14.28  loss_cls: 0.2087  loss_box_reg: 0.2625  loss_mask: 0.5161  loss_rpn_cls: 0.01994  loss_rpn_loc: 0.02858  loss_cs_multi: 0.3419  loss_cs_eff: 0.4478  loss_cs_res: 0.2282  loss_classification_hand_lr: 0.01499  loss_regression_dxdymagn: 0.06688  loss_depth: 11.92  loss_classification_gloves: 0.00348  lr: 0.00076024  max_mem: 19194M
[12/23 04:03:06] d2.utils.events INFO:  eta: 1 day, 12:26:05  iter: 780  total_loss: 10.98  loss_cls: 0.2352  loss_box_reg: 0.2623  loss_mask: 0.5114  loss_rpn_cls: 0.01481  loss_rpn_loc: 0.03764  loss_cs_multi: 0.4282  loss_cs_eff: 0.5568  loss_cs_res: 0.2535  loss_classification_hand_lr: 0.01879  loss_regression_dxdymagn: 0.07129  loss_depth: 8.587  loss_classification_gloves: 0.005242  lr: 0.00078022  max_mem: 19194M
[12/23 04:03:38] d2.utils.events INFO:  eta: 1 day, 11:14:30  iter: 800  total_loss: 10.87  loss_cls: 0.2359  loss_box_reg: 0.2535  loss_mask: 0.5075  loss_rpn_cls: 0.02847  loss_rpn_loc: 0.04514  loss_cs_multi: 0.4238  loss_cs_eff: 0.5191  loss_cs_res: 0.3103  loss_classification_hand_lr: 0.1068  loss_regression_dxdymagn: 0.06371  loss_depth: 8.456  loss_classification_gloves: 0.008308  lr: 0.0008002  max_mem: 19194M
[12/23 04:04:11] d2.utils.events INFO:  eta: 1 day, 13:11:24  iter: 820  total_loss: 11.38  loss_cls: 0.2383  loss_box_reg: 0.2572  loss_mask: 0.4976  loss_rpn_cls: 0.01558  loss_rpn_loc: 0.03242  loss_cs_multi: 0.4606  loss_cs_eff: 0.4527  loss_cs_res: 0.3879  loss_classification_hand_lr: 0.09462  loss_regression_dxdymagn: 0.08489  loss_depth: 8.396  loss_classification_gloves: 0.008495  lr: 0.00082018  max_mem: 19273M
[12/23 04:04:44] d2.utils.events INFO:  eta: 1 day, 11:27:20  iter: 840  total_loss: 9.582  loss_cls: 0.2168  loss_box_reg: 0.2315  loss_mask: 0.4645  loss_rpn_cls: 0.01128  loss_rpn_loc: 0.0378  loss_cs_multi: 0.3737  loss_cs_eff: 0.403  loss_cs_res: 0.3517  loss_classification_hand_lr: 0.03495  loss_regression_dxdymagn: 0.04828  loss_depth: 7.152  loss_classification_gloves: 0.004148  lr: 0.00084016  max_mem: 19273M
[12/23 04:05:17] d2.utils.events INFO:  eta: 1 day, 12:06:54  iter: 860  total_loss: 11.8  loss_cls: 0.2115  loss_box_reg: 0.2419  loss_mask: 0.4483  loss_rpn_cls: 0.01223  loss_rpn_loc: 0.03657  loss_cs_multi: 0.4188  loss_cs_eff: 0.4777  loss_cs_res: 0.3338  loss_classification_hand_lr: 0.05014  loss_regression_dxdymagn: 0.06889  loss_depth: 9.408  loss_classification_gloves: 0.003463  lr: 0.00086014  max_mem: 19273M
[12/23 04:05:50] d2.utils.events INFO:  eta: 1 day, 12:45:15  iter: 880  total_loss: 12.16  loss_cls: 0.1752  loss_box_reg: 0.2458  loss_mask: 0.4252  loss_rpn_cls: 0.02123  loss_rpn_loc: 0.04135  loss_cs_multi: 0.3606  loss_cs_eff: 0.498  loss_cs_res: 0.2917  loss_classification_hand_lr: 0.06596  loss_regression_dxdymagn: 0.06232  loss_depth: 9.609  loss_classification_gloves: 0.007162  lr: 0.00088012  max_mem: 19273M
[12/23 04:06:23] d2.utils.events INFO:  eta: 1 day, 12:13:42  iter: 900  total_loss: 9.931  loss_cls: 0.1866  loss_box_reg: 0.2291  loss_mask: 0.4158  loss_rpn_cls: 0.01337  loss_rpn_loc: 0.03974  loss_cs_multi: 0.4184  loss_cs_eff: 0.5561  loss_cs_res: 0.284  loss_classification_hand_lr: 0.1736  loss_regression_dxdymagn: 0.05676  loss_depth: 7.349  loss_classification_gloves: 0.00517  lr: 0.0009001  max_mem: 19273M
[12/23 04:06:56] d2.utils.events INFO:  eta: 1 day, 11:45:44  iter: 920  total_loss: 11.84  loss_cls: 0.2077  loss_box_reg: 0.2569  loss_mask: 0.4074  loss_rpn_cls: 0.01693  loss_rpn_loc: 0.03771  loss_cs_multi: 0.4512  loss_cs_eff: 0.5445  loss_cs_res: 0.3478  loss_classification_hand_lr: 0.08125  loss_regression_dxdymagn: 0.06162  loss_depth: 9.371  loss_classification_gloves: 0.005053  lr: 0.00092008  max_mem: 19273M
[12/23 04:07:28] d2.utils.events INFO:  eta: 1 day, 11:36:48  iter: 940  total_loss: 10.43  loss_cls: 0.191  loss_box_reg: 0.2206  loss_mask: 0.3895  loss_rpn_cls: 0.0212  loss_rpn_loc: 0.03634  loss_cs_multi: 0.3654  loss_cs_eff: 0.4277  loss_cs_res: 0.2981  loss_classification_hand_lr: 0.06967  loss_regression_dxdymagn: 0.07046  loss_depth: 8.212  loss_classification_gloves: 0.004655  lr: 0.00094006  max_mem: 19273M
[12/23 04:08:01] d2.utils.events INFO:  eta: 1 day, 12:22:21  iter: 960  total_loss: 12.68  loss_cls: 0.231  loss_box_reg: 0.2719  loss_mask: 0.3854  loss_rpn_cls: 0.01863  loss_rpn_loc: 0.05045  loss_cs_multi: 0.4145  loss_cs_eff: 0.5344  loss_cs_res: 0.2761  loss_classification_hand_lr: 0.03941  loss_regression_dxdymagn: 0.07976  loss_depth: 10.32  loss_classification_gloves: 0.00469  lr: 0.00096004  max_mem: 19273M
[12/23 04:08:34] d2.utils.events INFO:  eta: 1 day, 12:09:18  iter: 980  total_loss: 9.951  loss_cls: 0.2245  loss_box_reg: 0.2479  loss_mask: 0.3615  loss_rpn_cls: 0.01335  loss_rpn_loc: 0.03681  loss_cs_multi: 0.2974  loss_cs_eff: 0.4112  loss_cs_res: 0.1484  loss_classification_hand_lr: 0.02688  loss_regression_dxdymagn: 0.07921  loss_depth: 8.067  loss_classification_gloves: 0.004228  lr: 0.00098002  max_mem: 19273M
